dataset,model,method,seed,variant,truth_type,source,ap,precision_at_1,precision_at_3,precision_at_5,recall_at_5,recall_at_10,target_rank,target_top1,target_top3,target_top5,target_salience_share
credit_g,rf,lime,4,spur,spurious_feature,permuted,0.2,0.0,0.0,0.2,1.0,1.0,5.0,0.0,0.0,1.0,0.04777207512362815
credit_g,rf,lime,4,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,rf,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,treeshap,0,clean,descriptive_top5,real,0.522156862745098,0.0,0.6666666666666666,0.6,0.6,0.8,,,,,
credit_g,hgb,treeshap,0,clean,descriptive_top5,random,0.6476190476190475,1.0,0.6666666666666666,0.4,0.4,1.0,,,,,
credit_g,hgb,treeshap,0,clean,descriptive_top5,permuted,0.2703921568627451,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,hgb,treeshap,0,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,1,clean,descriptive_top5,real,0.5055555555555555,0.0,0.6666666666666666,0.4,0.4,0.8,,,,,
credit_g,hgb,treeshap,1,clean,descriptive_top5,random,0.3948717948717949,0.0,0.6666666666666666,0.4,0.4,0.4,,,,,
credit_g,hgb,treeshap,1,clean,descriptive_top5,permuted,0.7147619047619047,1.0,0.6666666666666666,0.8,0.8,0.8,,,,,
credit_g,hgb,treeshap,1,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,2,clean,descriptive_top5,real,0.5071428571428571,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
credit_g,hgb,treeshap,2,clean,descriptive_top5,random,0.32497737556561085,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,hgb,treeshap,2,clean,descriptive_top5,permuted,0.2065291571173924,0.0,0.0,0.0,0.0,0.0,,,,,
credit_g,hgb,treeshap,2,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,3,clean,descriptive_top5,real,0.4704761904761904,0.0,0.6666666666666666,0.4,0.4,0.8,,,,,
credit_g,hgb,treeshap,3,clean,descriptive_top5,random,0.2981351981351981,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,hgb,treeshap,3,clean,descriptive_top5,permuted,0.2753588516746412,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,hgb,treeshap,3,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,4,clean,descriptive_top5,real,0.40535714285714286,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
credit_g,hgb,treeshap,4,clean,descriptive_top5,random,0.28085497835497836,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,hgb,treeshap,4,clean,descriptive_top5,permuted,0.2568332596196373,0.0,0.0,0.0,0.0,0.6,,,,,
credit_g,hgb,treeshap,4,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,treeshap,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6943044806934653
credit_g,hgb,treeshap,0,spur,spurious_feature,random,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.00015081905926548952
credit_g,hgb,treeshap,0,spur,spurious_feature,permuted,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.015129299298267744
credit_g,hgb,treeshap,0,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,treeshap,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,treeshap,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7420775158103775
credit_g,hgb,treeshap,1,spur,spurious_feature,random,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.059826016498833255
credit_g,hgb,treeshap,1,spur,spurious_feature,permuted,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.018701286652715476
credit_g,hgb,treeshap,1,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,treeshap,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,treeshap,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7287651442676802
credit_g,hgb,treeshap,2,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.08168257664914678
credit_g,hgb,treeshap,2,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7287651442676801
credit_g,hgb,treeshap,2,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,treeshap,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,treeshap,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.7485156568559567
credit_g,hgb,treeshap,3,spur,spurious_feature,random,0.0625,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0277604167228767
credit_g,hgb,treeshap,3,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.014774325278402905
credit_g,hgb,treeshap,3,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,treeshap,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,treeshap,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.6935671674455565
credit_g,hgb,treeshap,4,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.08181266035769053
credit_g,hgb,treeshap,4,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0017073456322051648
credit_g,hgb,treeshap,4,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,treeshap,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,lime,0,clean,descriptive_top5,real,0.2524151287309182,0.0,0.0,0.0,0.0,0.4,,,,,
credit_g,hgb,lime,0,clean,descriptive_top5,random,0.2893650793650793,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,hgb,lime,0,clean,descriptive_top5,permuted,0.23924812030075188,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,hgb,lime,0,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,1,clean,descriptive_top5,real,0.2592982456140351,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,hgb,lime,1,clean,descriptive_top5,random,0.2863636363636364,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
credit_g,hgb,lime,1,clean,descriptive_top5,permuted,0.3823809523809523,0.0,0.3333333333333333,0.2,0.2,0.8,,,,,
credit_g,hgb,lime,1,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,2,clean,descriptive_top5,real,0.25975723622782443,0.0,0.0,0.0,0.0,0.6,,,,,
credit_g,hgb,lime,2,clean,descriptive_top5,random,0.36130952380952375,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
credit_g,hgb,lime,2,clean,descriptive_top5,permuted,0.2572438672438672,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,hgb,lime,2,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,3,clean,descriptive_top5,real,0.24218559218559219,0.0,0.0,0.0,0.0,0.4,,,,,
credit_g,hgb,lime,3,clean,descriptive_top5,random,0.45333333333333325,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
credit_g,hgb,lime,3,clean,descriptive_top5,permuted,0.2863095238095238,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,hgb,lime,3,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,4,clean,descriptive_top5,real,0.2023015873015873,0.0,0.0,0.0,0.0,0.4,,,,,
credit_g,hgb,lime,4,clean,descriptive_top5,random,0.46549019607843134,0.0,0.6666666666666666,0.6,0.6,0.6,,,,,
credit_g,hgb,lime,4,clean,descriptive_top5,permuted,0.3223809523809523,0.0,0.3333333333333333,0.2,0.2,0.6,,,,,
credit_g,hgb,lime,4,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,hgb,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2765303233413959
credit_g,hgb,lime,0,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.04993094492662457
credit_g,hgb,lime,0,spur,spurious_feature,permuted,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.037448762331262986
credit_g,hgb,lime,0,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2863902564248964
credit_g,hgb,lime,1,spur,spurious_feature,random,0.05,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.004891745612019535
credit_g,hgb,lime,1,spur,spurious_feature,permuted,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.03564216812510741
credit_g,hgb,lime,1,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.31222147236960646
credit_g,hgb,lime,2,spur,spurious_feature,random,0.25,0.0,0.0,0.2,1.0,1.0,4.0,0.0,0.0,1.0,0.07393680267454922
credit_g,hgb,lime,2,spur,spurious_feature,permuted,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.027521815009331242
credit_g,hgb,lime,2,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2862127489723369
credit_g,hgb,lime,3,spur,spurious_feature,random,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.006693104761301688
credit_g,hgb,lime,3,spur,spurious_feature,permuted,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.016466940222450044
credit_g,hgb,lime,3,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,lime,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,hgb,lime,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.30231474438382344
credit_g,hgb,lime,4,spur,spurious_feature,random,0.05,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.010125430959402259
credit_g,hgb,lime,4,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.021735907605566103
credit_g,hgb,lime,4,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,hgb,lime,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,ig,0,clean,descriptive_top5,real,0.4464285714285714,0.0,0.6666666666666666,0.4,0.4,0.6,,,,,
credit_g,mlp,ig,0,clean,descriptive_top5,random,0.3876082251082251,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
credit_g,mlp,ig,0,clean,descriptive_top5,permuted,0.283109243697479,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,mlp,ig,0,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,1,clean,descriptive_top5,real,0.2887682252388135,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,mlp,ig,1,clean,descriptive_top5,random,0.7809523809523808,1.0,1.0,0.6,0.6,0.8,,,,,
credit_g,mlp,ig,1,clean,descriptive_top5,permuted,0.26724386724386723,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,mlp,ig,1,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,2,clean,descriptive_top5,real,0.2967023172905526,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,mlp,ig,2,clean,descriptive_top5,random,0.28246336996336996,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,mlp,ig,2,clean,descriptive_top5,permuted,0.26765469824293353,0.0,0.0,0.2,0.2,0.4,,,,,
credit_g,mlp,ig,2,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,3,clean,descriptive_top5,real,0.30219696969696974,0.0,0.3333333333333333,0.2,0.2,0.2,,,,,
credit_g,mlp,ig,3,clean,descriptive_top5,random,0.26393028024606974,0.0,0.0,0.0,0.0,0.6,,,,,
credit_g,mlp,ig,3,clean,descriptive_top5,permuted,0.607936507936508,1.0,0.6666666666666666,0.4,0.4,1.0,,,,,
credit_g,mlp,ig,3,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,4,clean,descriptive_top5,real,0.325,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,mlp,ig,4,clean,descriptive_top5,random,0.20380485527544348,0.0,0.0,0.0,0.0,0.2,,,,,
credit_g,mlp,ig,4,clean,descriptive_top5,permuted,0.2957142857142857,0.0,0.0,0.2,0.2,0.6,,,,,
credit_g,mlp,ig,4,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,ig,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.3631805691694271
credit_g,mlp,ig,0,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.04703197355038849
credit_g,mlp,ig,0,spur,spurious_feature,permuted,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.026139458082922184
credit_g,mlp,ig,0,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,ig,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,ig,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.37089487334497034
credit_g,mlp,ig,1,spur,spurious_feature,random,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.057833258634134306
credit_g,mlp,ig,1,spur,spurious_feature,permuted,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.024823370357355858
credit_g,mlp,ig,1,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,ig,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,ig,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.32922759664039597
credit_g,mlp,ig,2,spur,spurious_feature,random,0.3333333333333333,0.0,0.3333333333333333,0.2,1.0,1.0,3.0,0.0,1.0,1.0,0.08522779577684614
credit_g,mlp,ig,2,spur,spurious_feature,permuted,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.02468247512709699
credit_g,mlp,ig,2,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,ig,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,ig,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.341548354852803
credit_g,mlp,ig,3,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.04626842553122103
credit_g,mlp,ig,3,spur,spurious_feature,permuted,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.007276193901103883
credit_g,mlp,ig,3,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,ig,3,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,ig,4,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.4159885437259312
credit_g,mlp,ig,4,spur,spurious_feature,random,0.0625,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.024457406910703083
credit_g,mlp,ig,4,spur,spurious_feature,permuted,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.03181829730930575
credit_g,mlp,ig,4,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,ig,4,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,lime,0,clean,descriptive_top5,real,0.2201010101010101,0.0,0.0,0.0,0.0,0.4,,,,,
credit_g,mlp,lime,0,clean,descriptive_top5,random,0.2738095238095238,0.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,mlp,lime,0,clean,descriptive_top5,permuted,0.3559649122807017,0.0,0.3333333333333333,0.4,0.4,0.4,,,,,
credit_g,mlp,lime,0,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,0,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,1,clean,descriptive_top5,real,0.22251748251748255,0.0,0.0,0.2,0.2,0.2,,,,,
credit_g,mlp,lime,1,clean,descriptive_top5,random,0.3463570691434469,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
credit_g,mlp,lime,1,clean,descriptive_top5,permuted,0.4565367965367965,1.0,0.3333333333333333,0.2,0.2,0.6,,,,,
credit_g,mlp,lime,1,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,1,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,2,clean,descriptive_top5,real,0.20425579322638146,0.0,0.0,0.0,0.0,0.2,,,,,
credit_g,mlp,lime,2,clean,descriptive_top5,random,0.5697744360902255,1.0,0.6666666666666666,0.4,0.4,0.6,,,,,
credit_g,mlp,lime,2,clean,descriptive_top5,permuted,0.35936507936507933,0.0,0.3333333333333333,0.4,0.4,0.6,,,,,
credit_g,mlp,lime,2,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,2,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,3,clean,descriptive_top5,real,0.21385706914344682,0.0,0.0,0.2,0.2,0.2,,,,,
credit_g,mlp,lime,3,clean,descriptive_top5,random,0.37929824561403513,0.0,0.3333333333333333,0.4,0.4,0.8,,,,,
credit_g,mlp,lime,3,clean,descriptive_top5,permuted,0.3813888888888889,0.0,0.0,0.4,0.4,0.8,,,,,
credit_g,mlp,lime,3,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,3,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,4,clean,descriptive_top5,real,0.18743589743589745,0.0,0.0,0.0,0.0,0.2,,,,,
credit_g,mlp,lime,4,clean,descriptive_top5,random,0.47761437908496734,1.0,0.3333333333333333,0.4,0.4,0.6,,,,,
credit_g,mlp,lime,4,clean,descriptive_top5,permuted,0.39584424863062634,1.0,0.3333333333333333,0.2,0.2,0.4,,,,,
credit_g,mlp,lime,4,clean,descriptive_top5,constant,0.25,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,4,clean,descriptive_top5,oracle,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
credit_g,mlp,lime,0,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2251258039451836
credit_g,mlp,lime,0,spur,spurious_feature,random,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.04054101529682596
credit_g,mlp,lime,0,spur,spurious_feature,permuted,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.03463012611272956
credit_g,mlp,lime,0,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,lime,0,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,lime,1,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.23561173019411316
credit_g,mlp,lime,1,spur,spurious_feature,random,0.1,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.047500502035928586
credit_g,mlp,lime,1,spur,spurious_feature,permuted,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.012199849914952482
credit_g,mlp,lime,1,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,lime,1,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,lime,2,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.23530206430305356
credit_g,mlp,lime,2,spur,spurious_feature,random,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.03182069974316333
credit_g,mlp,lime,2,spur,spurious_feature,permuted,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.04551924747951236
credit_g,mlp,lime,2,spur,spurious_feature,constant,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.047619047619047616
credit_g,mlp,lime,2,spur,spurious_feature,oracle,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0
credit_g,mlp,lime,3,spur,spurious_feature,real,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.19132383707486478
credit_g,mlp,lime,3,spur,spurious_feature,random,0.125,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.05491789595789468
credit_g,mlp,lime,3,spur,spurious_feature,permuted,1.0,1.0,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.19132383707486478
